,,,-449.599989224E-6,-1.5999999,,,,,-449.599989224E-6,0.0,,,,,-449.599989224E-6,-159.99999642E-3,,,,,-449.599989224E-6,79.999998212E-3,
,,,-449.199986178E-6,-1.5999999,,,,,-449.199986178E-6,0.0,,,,,-449.199986178E-6,-79.999998212E-3,,,,,-449.199986178E-6,0.0,
,,,-448.799983133E-6,-1.4399999,,,,,-448.799983133E-6,79.999998212E-3,,,,,-448.799983133E-6,-79.999998212E-3,,,,,-448.799983133E-6,-79.999998212E-3,
,,,-448.399980087E-6,-1.5200000,,,,,-448.399980087E-6,159.99999642E-3,,,,,-448.399980087E-6,0.0,,,,,-448.399980087E-6,79.999998212E-3,
,,,-447.999977041E-6,-1.4399999,,,,,-447.999977041E-6,0.0,,,,,-447.999977041E-6,-79.999998212E-3,,,,,-447.999977041E-6,0.0,
,,,-447.599973995E-6,-1.4399999,,,,,-447.599973995E-6,-79.999998212E-3,,,,,-447.599973995E-6,79.999998212E-3,,,,,-447.599973995E-6,0.0,
,,,-447.199970949E-6,-1.4399999,,,,,-447.199970949E-6,0.0,,,,,-447.199970949E-6,0.0,,,,,-447.199970949E-6,0.0,
,,,-446.799967904E-6,-1.4399999,,,,,-446.799967904E-6,79.999998212E-3,,,,,-446.799967904E-6,-79.999998212E-3,,,,,-446.799967904E-6,79.999998212E-3,
,,,-446.399964858E-6,-1.3600000,,,,,-446.399964858E-6,79.999998212E-3,,,,,-446.399964858E-6,0.0,,,,,-446.399964858E-6,0.0,
,,,-445.999961812E-6,-1.4399999,,,,,-445.999961812E-6,0.0,,,,,-445.999961812E-6,-79.999998212E-3,,,,,-445.999961812E-6,79.999998212E-3,
,,,-445.599987870E-6,-1.4399999,,,,,-445.599987870E-6,0.0,,,,,-445.599987870E-6,-79.999998212E-3,,,,,-445.599987870E-6,0.0,
,,,-445.199984824E-6,-1.4399999,,,,,-445.199984824E-6,79.999998212E-3,,,,,-445.199984824E-6,0.0,,,,,-445.199984824E-6,0.0,
,,,-444.799981778E-6,-1.2800000,,,,,-444.799981778E-6,79.999998212E-3,,,,,-444.799981778E-6,0.0,,,,,-444.799981778E-6,0.0,
,,,-444.399978733E-6,-1.5200000,,,,,-444.399978733E-6,0.0,,,,,-444.399978733E-6,-79.999998212E-3,,,,,-444.399978733E-6,0.0,
,,,-443.999975687E-6,-1.5200000,,,,,-443.999975687E-6,79.999998212E-3,,,,,-443.999975687E-6,0.0,,,,,-443.999975687E-6,-79.999998212E-3,
,,,-443.599972641E-6,-1.3600000,,,,,-443.599972641E-6,0.0,,,,,-443.599972641E-6,0.0,,,,,-443.599972641E-6,0.0,
,,,-443.199969595E-6,-1.3600000,,,,,-443.199969595E-6,79.999998212E-3,,,,,-443.199969595E-6,0.0,,,,,-443.199969595E-6,0.0,
,,,-442.799966550E-6,-1.2800000,,,,,-442.799966550E-6,79.999998212E-3,,,,,-442.799966550E-6,-79.999998212E-3,,,,,-442.799966550E-6,0.0,
,,,-442.399963504E-6,-1.2800000,,,,,-442.399963504E-6,79.999998212E-3,,,,,-442.399963504E-6,0.0,,,,,-442.399963504E-6,0.0,
,,,-441.999960458E-6,-1.3600000,,,,,-441.999960458E-6,0.0,,,,,-441.999960458E-6,-79.999998212E-3,,,,,-441.999960458E-6,-79.999998212E-3,
